zipcode,state,totalValidRegistrations,ihpReferrals,ihpEligible,ihpAmount,FIP_disaster_count,average_project,approved_rate,pop_total,pop_white,pop_black,pop_latino,median_income,application_per_thousand,approval_per_thousand,pct_black,pct_white,pct_latino,non_white
70880,LA,2.0,2.0,2.0,2533.26,85.0,1266.63,1.0,,,,,,,,,,,
70882,LA,1.0,1.0,1.0,500.0,44.0,500.0,1.0,,,,,,,,,,,
70883,LA,1.0,1.0,1.0,1861.0,41.0,1861.0,1.0,,,,,,,,,,,
70884,LA,8.0,6.0,2.0,4000.0,44.0,2000.0,0.25,,,,,,,,,,,
70893,LA,12.0,7.0,4.0,3300.0,44.0,825.0,0.3333333333333333,,,,,,,,,,,
70895,LA,5.0,3.0,1.0,2608.26,44.0,2608.26,0.2,,,,,,,,,,,
70896,LA,5.0,5.0,1.0,4358.0,85.0,4358.0,0.2,,,,,,,,,,,
70904,LA,1.0,1.0,1.0,2358.0,35.0,2358.0,1.0,,,,,,,,,,,
70911,LA,3.0,3.0,2.0,4000.0,79.0,2000.0,0.6666666666666666,,,,,,,,,,,
70934,LA,3.0,2.0,1.0,500.0,50.0,500.0,0.3333333333333333,,,,,,,,,,,
70954,LA,1.0,1.0,1.0,2000.0,46.0,2000.0,1.0,,,,,,,,,,,
71001,LA,86.0,75.0,12.0,33674.86,136.0,2806.238333333333,0.1395348837209302,4036.0,1474.0,2462.0,91.0,22362.0,2.130822596630327e-05,2.973240832507433e-06,0.610009910802775,0.36521308225966304,0.02254707631318137,0.634786917740337
71002,LA,19.0,12.0,8.0,56046.52,39.0,7005.8150000000005,0.4210526315789473,,,,,,,,,,,
71003,LA,9.0,8.0,3.0,7384.72,32.0,2461.5733333333333,0.3333333333333333,1050.0,853.0,182.0,59.0,19332.0,8.571428571428573e-06,2.8571428571428573e-06,0.17333333333333334,0.8123809523809524,0.05619047619047619,0.18761904761904763
71004,LA,47.0,42.0,19.0,70322.76,33.0,3701.197894736842,0.4042553191489361,564.0,312.0,191.0,34.0,20303.0,8.333333333333333e-05,3.3687943262411347e-05,0.33865248226950356,0.5531914893617021,0.06028368794326241,0.44680851063829785
71006,LA,91.0,72.0,22.0,55597.9,136.0,2527.177272727273,0.2417582417582417,13582.0,11901.0,1337.0,556.0,35413.0,6.700044176115447e-06,1.619790899720218e-06,0.09843911058754233,0.8762332498895598,0.0409365336474746,0.12376675011044029
71007,LA,24.0,21.0,6.0,21592.01,68.0,3598.668333333333,0.25,1268.0,949.0,299.0,0.0,23609.0,1.892744479495268e-05,4.73186119873817e-06,0.2358044164037855,0.748422712933754,0.0,0.25157728706624605
71008,LA,13.0,11.0,3.0,11167.62,77.0,3722.54,0.2307692307692307,724.0,522.0,197.0,0.0,19375.0,1.7955801104972374e-05,4.143646408839779e-06,0.27209944751381215,0.7209944751381215,0.0,0.27900552486187846
71009,LA,4.0,4.0,1.0,2358.0,68.0,2358.0,0.25,,,,,,,,,,,
71016,LA,33.0,28.0,10.0,155527.57,32.0,15552.757,0.303030303030303,1792.0,1513.0,243.0,16.0,25030.0,1.841517857142857e-05,5.580357142857143e-06,0.13560267857142858,0.8443080357142857,0.008928571428571428,0.15569196428571427
71017,LA,1.0,1.0,1.0,114.94,35.0,114.94,1.0,,,,,,,,,,,
71018,LA,18.0,16.0,5.0,21113.22,68.0,4222.644,0.2777777777777778,1643.0,892.0,738.0,1.0,13340.0,1.0955569080949483e-05,3.0432136335970783e-06,0.4491783323189288,0.5429093122337189,0.0006086427267194157,0.4570906877662812
71019,LA,172.0,135.0,53.0,263755.91,103.0,4976.526603773585,0.3081395348837209,7952.0,4624.0,3086.0,112.0,20300.0,2.1629778672032194e-05,6.664989939637827e-06,0.3880784708249497,0.5814889336016097,0.014084507042253521,0.41851106639839036
71021,LA,3.0,3.0,1.0,4728.42,69.0,4728.42,0.3333333333333333,733.0,52.0,678.0,0.0,12409.0,4.092769440654843e-06,1.3642564802182811e-06,0.9249658935879945,0.07094133697135062,0.0,0.9290586630286494
71022,LA,1.0,1.0,1.0,4358.0,35.0,4358.0,1.0,,,,,,,,,,,
71023,LA,290.0,217.0,142.0,1512308.56,68.0,10650.06028169014,0.4896551724137931,3048.0,2646.0,253.0,201.0,18090.0,9.514435695538057e-05,4.6587926509186354e-05,0.08300524934383202,0.8681102362204725,0.06594488188976377,0.13188976377952755
71024,LA,45.0,44.0,15.0,40907.380000000005,66.0,2727.158666666667,0.3333333333333333,1593.0,1175.0,401.0,74.0,20551.0,2.824858757062147e-05,9.416195856873823e-06,0.2517263025737602,0.7376020087884495,0.04645323289391086,0.26239799121155055
71025,LA,1.0,1.0,1.0,800.0,35.0,800.0,1.0,,,,,,,,,,,
71026,LA,2.0,2.0,2.0,12475.3,81.0,6237.65,1.0,,,,,,,,,,,
71027,LA,46.0,42.0,12.0,38464.48,65.0,3205.373333333333,0.2608695652173913,1587.0,1231.0,324.0,7.0,23081.0,2.8985507246376814e-05,7.561436672967864e-06,0.20415879017013233,0.7756773787019534,0.004410838059231254,0.22432262129804661
71028,LA,88.0,82.0,16.0,66684.28,113.0,4167.7675,0.1818181818181818,1231.0,445.0,773.0,25.0,12111.0,7.148659626320065e-05,1.2997562956945572e-05,0.627944760357433,0.36149471974004876,0.020308692120227456,0.6385052802599512
71029,LA,6.0,5.0,4.0,19929.45,33.0,4982.3625,0.6666666666666666,151.0,83.0,62.0,6.0,28438.0,3.9735099337748346e-05,2.649006622516556e-05,0.4105960264900662,0.5496688741721855,0.039735099337748346,0.4503311258278146
71030,LA,58.0,55.0,21.0,68972.43000000001,111.0,3284.401428571429,0.3620689655172414,1382.0,720.0,530.0,0.0,17857.0,4.196816208393633e-05,1.519536903039074e-05,0.3835021707670043,0.5209840810419681,0.0,0.47901591895803186
71031,LA,148.0,87.0,39.0,253066.5,68.0,6488.884615384615,0.2635135135135135,758.0,758.0,0.0,9.0,19545.0,0.00019525065963060687,5.1451187335092343e-05,0.0,1.0,0.011873350923482849,0.0
71032,LA,67.0,58.0,21.0,65345.85,199.0,3111.7071428571426,0.3134328358208955,2492.0,1790.0,643.0,23.0,25957.0,2.6886035313001607e-05,8.42696629213483e-06,0.25802568218298555,0.7182985553772071,0.009229534510433388,0.28170144462279295
71033,LA,77.0,62.0,17.0,64548.37,79.0,3796.9629411764704,0.2207792207792207,3370.0,2008.0,1210.0,79.0,33943.0,2.28486646884273e-05,5.044510385756677e-06,0.3590504451038576,0.5958456973293769,0.02344213649851632,0.40415430267062313
71034,LA,3.0,3.0,1.0,3709.13,75.0,3709.13,0.3333333333333333,379.0,270.0,105.0,20.0,36250.0,7.915567282321901e-06,2.6385224274406333e-06,0.2770448548812665,0.712401055408971,0.052770448548812667,0.287598944591029
71037,LA,403.0,355.0,169.0,933878.57,145.0,5525.908698224853,0.4193548387096774,18845.0,16250.0,1872.0,904.0,28721.0,2.1384982754046165e-05,8.967895993632264e-06,0.09933669408331122,0.8622976916954099,0.047970283894932346,0.13770230830459007
71038,LA,51.0,49.0,13.0,39641.86,32.0,3049.373846153846,0.2549019607843137,4767.0,1835.0,2865.0,20.0,15974.0,1.0698552548772814e-05,2.7270820222362073e-06,0.6010069225928257,0.3849381162156493,0.004195510803440319,0.6150618837843508
71039,LA,106.0,92.0,39.0,238348.22,103.0,6111.492820512821,0.3679245283018867,1607.0,1327.0,251.0,22.0,23157.0,6.596141879278158e-05,2.4268823895457374e-05,0.15619166148102054,0.8257622899813317,0.013690105787181083,0.17423771001866833
71040,LA,383.0,310.0,101.0,586398.88,32.0,5805.929504950495,0.2637075718015665,8474.0,3565.0,4608.0,135.0,15572.0,4.5197073400991266e-05,1.191881047911258e-05,0.5437809771064432,0.42069860750531035,0.01593108331366533,0.5793013924946896
71043,LA,10.0,9.0,2.0,4637.65,33.0,2318.825,0.2,662.0,460.0,200.0,37.0,33750.0,1.5105740181268884e-05,3.0211480362537765e-06,0.3021148036253776,0.6948640483383686,0.055891238670694864,0.30513595166163143
71044,LA,6.0,5.0,3.0,2932.1800000000003,33.0,977.3933333333334,0.5,557.0,525.0,15.0,17.0,27026.0,1.0771992818671454e-05,5.385996409335727e-06,0.026929982046678635,0.9425493716337523,0.03052064631956912,0.05745062836624776
71045,LA,51.0,41.0,35.0,375243.67,76.0,10721.247714285711,0.6862745098039216,754.0,597.0,121.0,0.0,38409.0,6.76392572944297e-05,4.6419098143236075e-05,0.16047745358090185,0.7917771883289124,0.0,0.20822281167108753
71046,LA,23.0,20.0,8.0,30351.63,109.0,3793.95375,0.3478260869565217,1040.0,908.0,95.0,52.0,22759.0,2.2115384615384616e-05,7.692307692307692e-06,0.09134615384615384,0.8730769230769231,0.05,0.12692307692307692
71047,LA,277.0,240.0,103.0,482256.91,70.0,4682.105922330097,0.371841155234657,12052.0,9300.0,2344.0,297.0,24561.0,2.2983737139064056e-05,8.54629936939927e-06,0.19449054098904747,0.7716561566544972,0.02464321274477265,0.2283438433455028
71048,LA,8.0,8.0,3.0,9817.84,32.0,3272.613333333333,0.375,109.0,18.0,91.0,0.0,59412.0,7.339449541284404e-05,2.7522935779816515e-05,0.8348623853211009,0.1651376146788991,0.0,0.8348623853211009
71049,LA,90.0,78.0,38.0,126478.69,70.0,3328.3865789473684,0.4222222222222222,3515.0,2612.0,801.0,55.0,29577.0,2.5604551920341394e-05,1.0810810810810812e-05,0.2278805120910384,0.7431009957325747,0.015647226173541962,0.25689900426742535
71050,LA,1.0,1.0,1.0,4990.42,30.0,4990.42,1.0,,,,,,,,,,,
71051,LA,218.0,181.0,112.0,894228.8200000001,34.0,7984.185892857144,0.5137614678899083,2193.0,1870.0,233.0,0.0,36435.0,9.940720474236205e-05,5.107159142726858e-05,0.10624715002279982,0.8527131782945736,0.0,0.14728682170542637
71052,LA,636.0,583.0,243.0,767087.1299999999,199.0,3156.7371604938267,0.3820754716981132,9231.0,2147.0,6875.0,307.0,18512.0,6.889827754306143e-05,2.6324341891452714e-05,0.7447730473404831,0.23258585202036616,0.03325750189578594,0.7674141479796338
71055,LA,605.0,524.0,161.0,701030.74,245.0,4354.228198757764,0.2661157024793388,19328.0,10567.0,8219.0,139.0,18119.0,3.1301738410596026e-05,8.329884105960263e-06,0.42523799668874174,0.5467197847682119,0.007191639072847682,0.4532802152317881
71060,LA,95.0,68.0,34.0,245375.0,79.0,7216.911764705882,0.3578947368421052,2237.0,1973.0,163.0,3.0,27988.0,4.2467590523021905e-05,1.5198927134555209e-05,0.07286544479213232,0.8819848010728655,0.0013410818059901655,0.11801519892713455
71061,LA,116.0,97.0,61.0,463076.56,70.0,7591.419016393443,0.5258620689655172,1540.0,970.0,361.0,227.0,23580.0,7.532467532467532e-05,3.961038961038961e-05,0.2344155844155844,0.6298701298701299,0.1474025974025974,0.37012987012987014
71063,LA,21.0,20.0,8.0,23259.28,30.0,2907.41,0.3809523809523809,699.0,414.0,285.0,39.0,27273.0,3.0042918454935622e-05,1.144492131616595e-05,0.40772532188841204,0.592274678111588,0.055793991416309016,0.40772532188841204
71064,LA,64.0,56.0,17.0,84681.61,34.0,4981.271176470588,0.265625,2679.0,1653.0,995.0,28.0,18329.0,2.3889511011571482e-05,6.3456513624486755e-06,0.3714072415080254,0.6170212765957447,0.010451661067562523,0.3829787234042553
71065,LA,181.0,146.0,58.0,90561.47,116.0,1561.404655172414,0.3204419889502762,1184.0,676.0,358.0,16.0,18125.0,0.00015287162162162162,4.8986486486486486e-05,0.30236486486486486,0.5709459459459459,0.013513513513513514,0.42905405405405406
71066,LA,8.0,6.0,3.0,2630.86,69.0,876.9533333333334,0.375,,,,,,,,,,,
71067,LA,51.0,45.0,20.0,97992.69,68.0,4899.6345,0.392156862745098,3778.0,2524.0,1198.0,203.0,21506.0,1.3499205929062997e-05,5.293806246691371e-06,0.31709899417681314,0.668078348332451,0.053732133403917415,0.33192165166754894
71068,LA,203.0,164.0,58.0,454626.54,95.0,7838.388620689655,0.2857142857142857,3727.0,2056.0,1576.0,154.0,18078.0,5.4467400053662464e-05,1.556211430104642e-05,0.4228602092836061,0.551650120740542,0.041320096592433596,0.448349879259458
71069,LA,10.0,7.0,2.0,3395.65,33.0,1697.825,0.2,670.0,521.0,148.0,18.0,19524.0,1.4925373134328359e-05,2.9850746268656716e-06,0.2208955223880597,0.7776119402985074,0.026865671641791045,0.22238805970149253
71070,LA,95.0,68.0,35.0,250249.88,142.0,7149.996571428572,0.3684210526315789,1539.0,1002.0,416.0,45.0,32137.0,6.17283950617284e-05,2.2742040285899935e-05,0.27030539311241064,0.6510721247563352,0.029239766081871343,0.3489278752436647
71071,LA,32.0,29.0,7.0,39903.44,68.0,5700.4914285714285,0.21875,2399.0,2246.0,113.0,42.0,18453.0,1.3338891204668612e-05,2.917882451021259e-06,0.04710295956648604,0.9362234264276782,0.017507294706127552,0.0637765735723218
71072,LA,7.0,4.0,1.0,1168.0,34.0,1168.0,0.1428571428571428,1537.0,1450.0,85.0,2.0,19811.0,4.554326610279766e-06,6.506180871828237e-07,0.05530253741054001,0.9433962264150944,0.0013012361743656475,0.05660377358490566
71073,LA,153.0,136.0,64.0,562459.34,34.0,8788.4271875,0.4183006535947712,2073.0,1395.0,632.0,54.0,18833.0,7.380607814761215e-05,3.087313072841293e-05,0.30487216594307764,0.6729377713458755,0.02604920405209841,0.32706222865412443
71075,LA,36.0,32.0,14.0,67374.25,100.0,4812.446428571428,0.3888888888888889,5958.0,3929.0,1981.0,240.0,15015.0,6.042296072507553e-06,2.3497818059751593e-06,0.3324941255454851,0.6594494796911715,0.04028197381671702,0.3405505203088285
71078,LA,85.0,72.0,28.0,268222.06,64.0,9579.359285714285,0.3294117647058823,7246.0,6700.0,382.0,325.0,38822.0,1.1730609991719568e-05,3.8642009384487996e-06,0.05271874137455148,0.9246480817002484,0.044852332321280705,0.07535191829975159
71079,LA,9.0,7.0,1.0,2870.85,32.0,2870.85,0.1111111111111111,122.0,115.0,7.0,0.0,16528.0,7.377049180327869e-05,8.19672131147541e-06,0.05737704918032787,0.9426229508196722,0.0,0.05737704918032787
71082,LA,120.0,104.0,49.0,284076.83,33.0,5797.486326530612,0.4083333333333333,4562.0,2896.0,1622.0,13.0,16676.0,2.63042525208242e-05,1.0740903112669882e-05,0.3555458132398071,0.634809294169224,0.002849627356422622,0.36519070583077595
71101,LA,614.0,555.0,236.0,1046669.1,265.0,4435.0385593220335,0.3843648208469055,7229.0,1610.0,5284.0,231.0,16048.0,8.493567575044957e-05,3.264628579333241e-05,0.7309448056439342,0.2227140683358694,0.03195462719601604,0.7772859316641306
71103,LA,948.0,865.0,449.0,2264210.14,132.0,5042.7842761692655,0.4736286919831223,6572.0,904.0,5536.0,185.0,15744.0,0.00014424832623250152,6.83201460742544e-05,0.8423615337796714,0.13755325623858794,0.028149726110772978,0.8624467437614121
71104,LA,494.0,428.0,124.0,414197.49,229.0,3340.3023387096773,0.2510121457489878,13834.0,8499.0,3736.0,972.0,29196.0,3.5709122451930025e-05,8.963423449472315e-06,0.2700592742518433,0.6143559346537516,0.07026167413618621,0.3856440653462484
71105,LA,339.0,270.0,78.0,416804.79,179.0,5343.651153846154,0.2300884955752212,20660.0,15778.0,3355.0,899.0,36407.0,1.6408518877057114e-05,3.77541142303969e-06,0.16239109390125847,0.7636979670861568,0.04351403678606002,0.23630203291384316
71106,LA,1375.0,1225.0,407.0,1232160.11,228.0,3027.4204176904173,0.296,36713.0,18061.0,16700.0,1036.0,27943.0,3.7452673439925915e-05,1.108599133821807e-05,0.4548797428703729,0.49195107999891047,0.028218887042736906,0.5080489200010896
71107,LA,1449.0,1262.0,503.0,1964489.81,214.0,3905.5463419483103,0.347135955831608,35048.0,15093.0,18576.0,863.0,22125.0,4.134330061629765e-05,1.4351746176671994e-05,0.5300159780871947,0.4306379821958457,0.024623373658981967,0.5693620178041543
71108,LA,1694.0,1512.0,527.0,1615997.04,186.0,3066.408045540797,0.3110979929161747,18943.0,1858.0,16428.0,347.0,18060.0,8.942617325661193e-05,2.7820303014306075e-05,0.8672332787837196,0.09808372485878689,0.018318112231431136,0.9019162751412131
71109,LA,1742.0,1524.0,586.0,1866162.98,301.0,3184.5784641638224,0.3363949483352468,18106.0,1326.0,16374.0,56.0,16951.0,9.621120070694797e-05,3.236496189108583e-05,0.9043411023969955,0.0732353915829007,0.003092897382083287,0.9267646084170993
71110,LA,3.0,3.0,1.0,9000.0,67.0,9000.0,0.3333333333333333,4862.0,3367.0,862.0,508.0,24661.0,6.170300287947347e-07,2.0567667626491158e-07,0.17729329494035376,0.6925133689839572,0.10448375154257507,0.3074866310160428
71111,LA,569.0,462.0,146.0,565480.79,211.0,3873.156095890411,0.2565905096660808,43247.0,27002.0,13047.0,2761.0,34423.0,1.3156981987189862e-05,3.375956713760492e-06,0.30168566605776126,0.6243670081161699,0.06384257867597752,0.3756329918838301
71112,LA,773.0,674.0,292.0,1521641.4,101.0,5211.100684931506,0.3777490297542044,34921.0,23793.0,8958.0,3366.0,30268.0,2.2135677672460696e-05,8.361730763723834e-06,0.256521863635062,0.6813378769221958,0.09638899229689872,0.31866212307780417
71115,LA,313.0,264.0,113.0,707739.36,288.0,6263.18017699115,0.3610223642172524,14141.0,9458.0,3649.0,374.0,35220.0,2.213421964500389e-05,7.990948306343258e-06,0.2580439855738632,0.6688353016052613,0.02644791740329538,0.3311646983947387
71118,LA,1041.0,832.0,246.0,932288.69,241.0,3789.7914227642273,0.2363112391930835,23585.0,10443.0,11451.0,471.0,26425.0,4.413822344710621e-05,1.0430358278566886e-05,0.48552045791816834,0.4427814288742845,0.019970320118719524,0.5572185711257155
71119,LA,538.0,451.0,149.0,574301.69,33.0,3854.373758389261,0.2769516728624535,10953.0,4046.0,6686.0,28.0,25012.0,4.9118962841230715e-05,1.3603578928147539e-05,0.6104263672053318,0.3693965123710399,0.0025563772482424907,0.6306034876289601
71129,LA,474.0,404.0,119.0,397037.19,182.0,3336.446974789916,0.2510548523206751,12789.0,4746.0,6642.0,889.0,24927.0,3.7063101102509964e-05,9.30487137383689e-06,0.5193525686136523,0.37110016420361247,0.06951286261631089,0.6288998357963875
71142,LA,1.0,1.0,1.0,12987.55,40.0,12987.55,1.0,,,,,,,,,,,
71148,LA,1.0,1.0,1.0,3504.1,35.0,3504.1,1.0,,,,,,,,,,,
71149,LA,2.0,2.0,1.0,2823.29,31.0,2823.29,0.5,,,,,,,,,,,
71160,LA,1.0,1.0,1.0,4856.24,35.0,4856.24,1.0,,,,,,,,,,,
71201,LA,2812.0,2316.0,1027.0,4717365.62,322.0,4593.3452969815,0.3652204836415362,20631.0,12843.0,6597.0,369.0,26780.0,0.00013629974310503613,4.977945809703844e-05,0.3197615239203141,0.6225098153264504,0.017885705976443216,0.3774901846735495
71202,LA,8638.0,7580.0,3844.0,18640125.74,406.0,4849.148215400625,0.4450104190784903,27985.0,3506.0,23885.0,487.0,16101.0,0.0003086653564409505,0.000137359299624799,0.853492942647847,0.125281400750402,0.01740217973914597,0.874718599249598
71203,LA,6124.0,4930.0,2155.0,10037218.84,420.0,4657.64215313225,0.3518941868060091,40196.0,19604.0,18683.0,843.0,26954.0,0.00015235346800676684,5.361229973131655e-05,0.4647974922877898,0.48771021992238034,0.020972236043387403,0.5122897800776197
71210,LA,2.0,1.0,1.0,3767.21,87.0,3767.21,0.5,,,,,,,,,,,
71218,LA,5.0,4.0,3.0,5724.71,33.0,1908.236666666667,0.6,,,,,,,,,,,
71219,LA,66.0,61.0,30.0,167063.99,118.0,5568.799666666667,0.4545454545454545,1205.0,1147.0,39.0,0.0,24514.0,5.4771784232365145e-05,2.4896265560165973e-05,0.03236514522821577,0.9518672199170124,0.0,0.048132780082987554
71220,LA,3139.0,2776.0,1020.0,4819142.49,275.0,4724.6495,0.3249442497610704,20837.0,9550.0,10985.0,76.0,22094.0,0.0001506454863943946,4.895138455631809e-05,0.5271872150501512,0.45831933579689976,0.0036473580649805633,0.5416806642031002
71222,LA,411.0,250.0,115.0,687567.0599999999,65.0,5978.843999999999,0.2798053527980535,3057.0,1474.0,1305.0,406.0,21278.0,0.00013444553483807657,3.7618580307491e-05,0.4268891069676153,0.48217206411514557,0.13280994438992477,0.5178279358848544
71223,LA,134.0,116.0,57.0,258984.57,32.0,4543.588947368421,0.4253731343283582,333.0,117.0,209.0,0.0,18050.0,0.00040240240240240236,0.00017117117117117117,0.6276276276276276,0.35135135135135137,0.0,0.6486486486486487
71224,LA,1.0,1.0,1.0,1130.0,33.0,1130.0,1.0,,,,,,,,,,,
71225,LA,452.0,316.0,80.0,213234.37,144.0,2665.429625,0.1769911504424778,6992.0,6650.0,229.0,34.0,41101.0,6.464530892448513e-05,1.1441647597254004e-05,0.03275171624713959,0.9510869565217391,0.004862700228832952,0.04891304347826087
71226,LA,171.0,115.0,40.0,109249.92,24.0,2731.248,0.2339181286549707,1857.0,1287.0,531.0,0.0,17317.0,9.208400646203555e-05,2.1540118470651587e-05,0.2859450726978998,0.6930533117932148,0.0,0.3069466882067851
71227,LA,241.0,149.0,54.0,132311.06,141.0,2450.2048148148147,0.2240663900414937,4169.0,3674.0,330.0,136.0,27195.0,5.780762772847205e-05,1.2952746461981291e-05,0.079155672823219,0.8812664907651715,0.0326217318301751,0.11873350923482849
71229,LA,166.0,140.0,51.0,198899.93,73.0,3899.9986274509806,0.3072289156626506,1330.0,1015.0,276.0,26.0,40625.0,0.00012481203007518797,3.834586466165413e-05,0.2075187969924812,0.7631578947368421,0.019548872180451128,0.23684210526315788
71230,LA,4.0,3.0,3.0,26364.46,39.0,8788.153333333334,0.75,,,,,,,,,,,
71231,LA,1.0,1.0,1.0,4358.0,46.0,4358.0,1.0,,,,,,,,,,,
71232,LA,230.0,200.0,56.0,259519.06,146.0,4634.268928571429,0.2434782608695652,6289.0,3679.0,2501.0,261.0,19029.0,3.6571792017808874e-05,8.904436317379551e-06,0.397678486245826,0.5849896644935602,0.04150103355064398,0.41501033550643984
71234,LA,526.0,281.0,94.0,280801.1,106.0,2987.2457446808507,0.1787072243346007,4600.0,3775.0,407.0,7.0,25938.0,0.00011434782608695653,2.043478260869565e-05,0.08847826086956521,0.8206521739130435,0.0015217391304347826,0.1793478260869565
71235,LA,186.0,123.0,45.0,94215.92,102.0,2093.687111111112,0.2419354838709677,4198.0,3395.0,740.0,9.0,32406.0,4.4306812767984756e-05,1.0719390185802762e-05,0.17627441638875654,0.8087184373511196,0.0021438780371605525,0.1912815626488804
71237,LA,103.0,99.0,44.0,231030.71,107.0,5250.697954545454,0.4271844660194174,1481.0,1007.0,453.0,47.0,22875.0,6.954760297096556e-05,2.9709655638082375e-05,0.3058744091829845,0.6799459824442944,0.03173531397704254,0.3200540175557056
71238,LA,211.0,140.0,46.0,138447.38999999998,65.0,3009.725869565217,0.2180094786729857,2383.0,2221.0,133.0,11.0,25993.0,8.854385228703315e-05,1.9303399076793955e-05,0.05581200167855644,0.9320184641208561,0.004616030214015947,0.06798153587914393
71240,LA,1.0,1.0,1.0,1675.9,41.0,1675.9,1.0,,,,,,,,,,,
71241,LA,1201.0,815.0,347.0,1659059.44,242.0,4781.151123919308,0.2889258950874271,9862.0,7185.0,2102.0,465.0,26528.0,0.00012178057189211114,3.518556073818698e-05,0.21314135063881565,0.7285540458324883,0.04715067937538025,0.27144595416751166
71242,LA,3.0,3.0,2.0,4568.1,69.0,2284.05,0.6666666666666666,,,,,,,,,,,
71243,LA,19.0,15.0,7.0,7069.99,39.0,1009.9985714285714,0.3684210526315789,236.0,139.0,97.0,0.0,26842.0,8.050847457627118e-05,2.9661016949152544e-05,0.4110169491525424,0.5889830508474576,0.0,0.4110169491525424
71245,LA,325.0,212.0,50.0,112259.08,78.0,2245.1816,0.1538461538461538,4316.0,255.0,3853.0,255.0,18088.0,7.530120481927712e-05,1.1584800741427247e-05,0.8927247451343837,0.05908248378127896,0.05908248378127896,0.940917516218721
71247,LA,84.0,56.0,12.0,54605.16,24.0,4550.43,0.1428571428571428,1533.0,704.0,764.0,22.0,19844.0,5.47945205479452e-05,7.827788649706458e-06,0.4983692106979778,0.4592302674494455,0.014350945857795172,0.5407697325505545
71249,LA,2.0,2.0,1.0,669.27,39.0,669.27,0.5,,,,,,,,,,,
71250,LA,33.0,27.0,18.0,57694.07,32.0,3205.226111111111,0.5454545454545454,168.0,121.0,47.0,0.0,16250.0,0.00019642857142857144,0.00010714285714285714,0.27976190476190477,0.7202380952380952,0.0,0.27976190476190477
71251,LA,817.0,570.0,173.0,440028.32,229.0,2543.5163005780346,0.211750305997552,8677.0,5480.0,2986.0,159.0,22550.0,9.415696669355768e-05,1.993776650916215e-05,0.34412815489224385,0.6315546847988937,0.018324305635588338,0.36844531520110635
71254,LA,1222.0,1166.0,508.0,1821301.86,146.0,3585.239881889764,0.4157119476268412,5485.0,1209.0,4182.0,33.0,16017.0,0.0002227894257064722,9.261622607110301e-05,0.7624430264357338,0.22041932543299908,0.00601640838650866,0.7795806745670009
71256,LA,59.0,44.0,20.0,94883.53,33.0,4744.1765,0.3389830508474576,972.0,323.0,649.0,0.0,17463.0,6.069958847736626e-05,2.05761316872428e-05,0.6676954732510288,0.3323045267489712,0.0,0.6676954732510288
71259,LA,106.0,94.0,52.0,255038.8,65.0,4904.592307692307,0.490566037735849,1725.0,1297.0,321.0,31.0,24961.0,6.144927536231884e-05,3.0144927536231884e-05,0.18608695652173912,0.7518840579710145,0.017971014492753623,0.24811594202898551
71260,LA,277.0,208.0,94.0,391402.99,115.0,4163.861595744681,0.3393501805054151,2789.0,2162.0,621.0,0.0,17232.0,9.931875224094658e-05,3.370383650053783e-05,0.22266045177482968,0.77518823951237,0.0,0.22481176048762996
71261,LA,431.0,379.0,219.0,1436555.11,32.0,6559.612374429224,0.5081206496519721,1235.0,754.0,461.0,18.0,15798.0,0.00034898785425101214,0.00017732793522267206,0.37327935222672065,0.6105263157894737,0.014574898785425101,0.3894736842105263
71263,LA,697.0,600.0,285.0,1235578.3,60.0,4335.362456140351,0.4088952654232424,7613.0,6165.0,1038.0,345.0,22946.0,9.155392092473401e-05,3.7435964797057665e-05,0.1363457244187574,0.8097990279784579,0.045317220543806644,0.1902009720215421
71264,LA,122.0,112.0,60.0,291629.36,126.0,4860.489333333333,0.4918032786885246,1632.0,964.0,650.0,0.0,39158.0,7.475490196078431e-05,3.6764705882352945e-05,0.39828431372549017,0.5906862745098039,0.0,0.40931372549019607
71266,LA,245.0,235.0,125.0,604092.8,57.0,4832.7424,0.5102040816326531,1859.0,1594.0,218.0,43.0,27882.0,0.00013179128563743948,6.724045185583648e-05,0.1172673480365788,0.8574502420656267,0.023130715438407747,0.14254975793437333
71268,LA,234.0,168.0,81.0,121045.68,56.0,1494.391111111111,0.3461538461538461,2547.0,2140.0,272.0,9.0,29875.0,9.187279151943463e-05,3.1802120141342755e-05,0.10679230467216333,0.8402041617589321,0.0035335689045936395,0.1597958382410679
71269,LA,1903.0,1695.0,808.0,3928051.47,148.0,4861.449839108911,0.4245927482921702,12685.0,7727.0,4617.0,229.0,22305.0,0.00015001970831690972,6.369728025226646e-05,0.36397319668900274,0.6091446590461175,0.018052818289318092,0.3908553409538825
71270,LA,2050.0,1418.0,356.0,1218928.58,324.0,3423.956685393259,0.1736585365853658,31545.0,17086.0,12692.0,801.0,18758.0,6.498652718338881e-05,1.1285465208432397e-05,0.4023458551275955,0.5416389285148201,0.025392296718972897,0.4583610714851799
71275,LA,122.0,86.0,26.0,62210.0,102.0,2392.692307692308,0.2131147540983606,2638.0,1190.0,1126.0,260.0,22026.0,4.624715693707354e-05,9.85595147839272e-06,0.4268385140257771,0.45109931766489764,0.09855951478392722,0.5489006823351024
