disasterNumber,state,county,city,zipcode,totalValidRegistrations,validCallCenterRegistrations,validWebRegistrations,validMobileRegistrations,ihpReferrals,ihpEligible,ihpAmount,haReferrals,haEligible,haAmount,onaReferrals,onaEligible,onaAmount,id,county_type
1465,OK,McClain,GOLDSBY,73093,1.0,0,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc41cbab24a500f053cc,County)
1465,OK,Okfuskee,BOLEY,74829,2.0,0,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc41cbab24a500f053df,County)
1465,OK,Okfuskee,CASTLE,74833,1.0,0,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc41cbab24a500f053e0,County)
1465,OK,Okfuskee,PADEN,74860,5.0,0,0,0,5.0,4.0,6801.41,5,4,6801.41,1,0,0,623ecc41cbab24a500f053e2,County)
1465,OK,Okfuskee,WELEETKA,74880,9.0,0,0,0,8.0,6.0,23124.030000000002,7,6,20639.75,5,3,2484.2799999999997,623ecc41cbab24a500f053e4,County)
1465,OK,Oklahoma,CHOCTAW,73020,123.0,0,0,0,106.0,19.0,55208.6,104,12,24085.82,40,14,31122.78,623ecc41cbab24a500f053e7,County)
1465,OK,Oklahoma,EDMOND,73003,3.0,0,0,0,1.0,1.0,1773.66,1,1,1773.66,0,0,0,623ecc41cbab24a500f053ea,County)
1465,OK,Oklahoma,EDMOND,73013,56.0,0,0,0,45.0,14.0,15249.56,40,6,6850.27,16,10,8399.289999999999,623ecc41cbab24a500f053eb,County)
1465,OK,Oklahoma,JONES,73049,37.0,0,0,0,34.0,12.0,71303.13,31,11,39358.15,16,5,31944.98,623ecc41cbab24a500f053ef,County)
1465,OK,Oklahoma,OKLAHOMA CITY,73013,1.0,0,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc41cbab24a500f053f7,County)
1465,OK,Oklahoma,OKLAHOMA CITY,73103,3.0,0,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc41cbab24a500f053fa,County)
1465,OK,Oklahoma,OKLAHOMA CITY,73105,4.0,0,0,0,2.0,1.0,2813.04,2,1,2813.04,0,0,0,623ecc41cbab24a500f053fc,County)
1465,OK,Oklahoma,OKLAHOMA CITY,73110,12.0,0,0,0,4.0,4.0,5513.219999999999,1,1,1118,4,4,4395.219999999999,623ecc41cbab24a500f05401,County)
1465,OK,Oklahoma,OKLAHOMA CITY,73112,16.0,0,0,0,10.0,1.0,1554.0,7,1,1554,4,0,0,623ecc41cbab24a500f05403,County)
1465,OK,Oklahoma,OKLAHOMA CITY,73117,5.0,0,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc41cbab24a500f05407,County)
1465,OK,Oklahoma,OKLAHOMA CITY,73119,8.0,0,0,0,2.0,0.0,0.0,1,0,0,2,0,0,623ecc41cbab24a500f05408,County)
1465,OK,Oklahoma,OKLAHOMA CITY,73120,17.0,0,0,0,12.0,6.0,6109.92,8,2,2352.12,6,4,3757.7999999999997,623ecc41cbab24a500f05409,County)
1465,OK,Oklahoma,OKLAHOMA CITY,73121,3.0,0,0,0,1.0,1.0,2896.37,1,1,2125.7,1,1,770.67,623ecc41cbab24a500f0540a,County)
1465,OK,Oklahoma,OKLAHOMA CITY,73125,5.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc41cbab24a500f0540d,County)
1465,OK,Oklahoma,OKLAHOMA CITY,73127,62.0,0,0,0,55.0,20.0,51497.56,49,15,31511.239999999998,25,7,19986.32,623ecc41cbab24a500f0540f,County)
1465,OK,Oklahoma,OKLAHOMA CITY,73132,8.0,0,0,0,4.0,0.0,0.0,4,0,0,0,0,0,623ecc41cbab24a500f05413,County)
1465,OK,Oklahoma,OKLAHOMA CITY,73139,3.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc41cbab24a500f05416,County)
1465,OK,Oklahoma,OKLAHOMA CITY,73143,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc41cbab24a500f05419,County)
1465,OK,Oklahoma,OKLAHOMA CITY,73151,12.0,0,0,0,10.0,6.0,6176.61,7,2,3446.44,7,4,2730.17,623ecc41cbab24a500f0541d,County)
1465,OK,Oklahoma,PAULS VALLEY,73075,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc41cbab24a500f05428,County)
1465,OK,Oklahoma,WARR ACRES,73122,14.0,0,0,0,12.0,3.0,5189.46,12,2,3487.7799999999997,6,2,1701.68,623ecc41cbab24a500f0542b,County)
1465,OK,Okmulgee,HENRYETTA,74437,21.0,0,0,0,15.0,4.0,6693.87,14,4,4037,6,2,2656.87,623ecc41cbab24a500f0542d,County)
1465,OK,Okmulgee,WELEETKA,74480,1.0,0,0,0,1.0,1.0,2767.5,1,1,2767.5,0,0,0,623ecc41cbab24a500f05431,County)
1465,OK,Osage,PAWHUSKA,74056,5.0,0,0,0,4.0,3.0,4239.2,4,3,4239.2,0,0,0,623ecc41cbab24a500f05434,County)
1465,OK,Osage,RALSTON,74650,1.0,0,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc41cbab24a500f05435,County)
1465,OK,Pontotoc,FRANCIS,74844,3.0,0,0,0,2.0,2.0,2073.12,2,2,2073.12,0,0,0,623ecc41cbab24a500f05438,County)
1465,OK,Seminole,KONAWA,74849,2.0,0,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc41cbab24a500f05446,County)
1465,OK,Seminole,SASAKWA,74867,4.0,0,0,0,4.0,2.0,2626.94,4,2,2276.5,4,1,350.44,623ecc41cbab24a500f05447,County)
1465,OK,Texas,GOODWELL,73939,1.0,0,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc41cbab24a500f0544a,County)
1465,OK,Texas,GUYMAN,73945,1.0,0,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc41cbab24a500f0544b,County)
1465,OK,Texas,HOOKER,73945,6.0,0,0,0,5.0,2.0,6954.56,5,2,6954.56,4,0,0,623ecc41cbab24a500f0544d,County)
1465,OK,Texas,TYRONE,73951,2.0,0,0,0,2.0,1.0,762.0,2,1,762,1,0,0,623ecc41cbab24a500f0544f,County)
1465,OK,Washington,DEWEY,74029,4.0,0,0,0,4.0,3.0,8321.05,4,3,7650,2,1,671.05,623ecc41cbab24a500f05452,County)
1465,OK,Washington,WANN,74083,1.0,0,0,0,1.0,1.0,2064.0,1,1,2064,0,0,0,623ecc41cbab24a500f05453,County)
1623,OK,Bryan,ACHILLE,74720,2.0,1,1,0,2.0,1.0,11351.0,2,1,11351,2,0,0,623ecc44cbab24a500f0f4cd,County)
1623,OK,Bryan,BOKCHITO,74726,1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f4ce,County)
1623,OK,Bryan,DURANT,74702,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc44cbab24a500f0f4d3,County)
1623,OK,Canadian,HINTON,73047,2.0,1,1,0,2.0,0.0,0.0,2,0,0,0,0,0,623ecc44cbab24a500f0f4d6,County)
1623,OK,Canadian,MUSTANG,73064,14.0,8,6,0,11.0,4.0,19271.29,11,4,12772,4,1,6499.29,623ecc44cbab24a500f0f4d7,County)
1623,OK,Carter,WILSON,73463,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f4dc,County)
1623,OK,Choctaw,BOSWELL,74727,18.0,15,3,0,10.0,4.0,31763.879999999997,8,4,17722.57,6,2,14041.310000000001,623ecc44cbab24a500f0f4dd,County)
1623,OK,Cotton,RANDLETT,73562,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f4e0,County)
1623,OK,Cotton,WALTERS,73572,8.0,6,2,0,4.0,3.0,20575.690000000002,3,3,12204,2,1,8371.69,623ecc44cbab24a500f0f4e2,County)
1623,OK,Creek,BRISTOW,74010,7.0,7,0,0,5.0,3.0,4801.34,4,2,4001.36,4,1,799.98,623ecc44cbab24a500f0f4e4,County)
1623,OK,Creek,DRUMRIGHT,74030,10.0,6,4,0,8.0,1.0,10353.99,7,1,10353.99,6,0,0,623ecc44cbab24a500f0f4e6,County)
1623,OK,Creek,KELLYVILLE,74039,6.0,6,0,0,6.0,3.0,30468.86,6,3,23906.87,3,1,6561.99,623ecc44cbab24a500f0f4e8,County)
1623,OK,Creek,MOUNDS,74047,1.0,1,0,0,1.0,1.0,11420.0,1,1,11420,1,0,0,623ecc44cbab24a500f0f4ea,County)
1623,OK,Creek,SAPULPA,74066,4.0,4,0,0,3.0,0.0,0.0,3,0,0,0,0,0,623ecc44cbab24a500f0f4eb,County)
1623,OK,Creek,SHAMROCK,74068,2.0,2,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f4ec,County)
1623,OK,Garvin,WYNNEWOOD,73098,3.0,3,0,0,2.0,0.0,0.0,2,0,0,1,0,0,623ecc44cbab24a500f0f4f3,County)
1623,OK,Mayes,PRYOR,74361,2.0,2,0,0,2.0,0.0,0.0,2,0,0,1,0,0,623ecc44cbab24a500f0f508,County)
1623,OK,Mayes,SALINA,74365,3.0,3,0,0,2.0,0.0,0.0,2,0,0,0,0,0,623ecc44cbab24a500f0f50a,County)
1623,OK,Mayes,SPAVINAW,74366,2.0,2,0,0,2.0,0.0,0.0,2,0,0,2,0,0,623ecc44cbab24a500f0f50b,County)
1623,OK,McIntosh,CHECOTAH,74426,24.0,21,3,0,14.0,3.0,43705.04,12,3,22817,9,2,20888.04,623ecc44cbab24a500f0f50c,County)
1623,OK,Muskogee,BOYNTON,74422,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f510,County)
1623,OK,Muskogee,BRAGGS,74423,1.0,1,0,0,1.0,1.0,8270.98,1,1,402,1,1,7868.98,623ecc44cbab24a500f0f511,County)
1623,OK,Okfuskee,BEARDEN,74859,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f518,County)
1623,OK,Okfuskee,BOLEY,74829,1.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc44cbab24a500f0f519,County)
1623,OK,Okfuskee,DUSTIN,74839,1.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc44cbab24a500f0f51b,County)
1623,OK,Oklahoma,HARRAH,73045,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f522,County)
1623,OK,Oklahoma,JONES,73049,3.0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f523,County)
1623,OK,Oklahoma,OKLAHOMA CITY,73105,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f526,County)
1623,OK,Oklahoma,OKLAHOMA CITY,73108,3.0,3,0,0,2.0,0.0,0.0,2,0,0,0,0,0,623ecc44cbab24a500f0f529,County)
1623,OK,Bryan,CADDO,74729,1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f4cf,County)
1623,OK,Bryan,CALERA,74730,4.0,1,3,0,3.0,2.0,25747.260000000002,2,2,11636,3,2,14111.26,623ecc44cbab24a500f0f4d0,County)
1623,OK,Bryan,MEAD,73449,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f4d4,County)
1623,OK,Canadian,EL RENO,73036,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f4d5,County)
1623,OK,Carter,RATLIFF CITY,73481,28.0,27,1,0,20.0,10.0,127739.6,20,10,70276,9,8,57463.6,623ecc44cbab24a500f0f4da,County)
1623,OK,Carter,SPRINGER,73458,5.0,3,2,0,2.0,1.0,11325.0,2,1,11325,1,0,0,623ecc44cbab24a500f0f4db,County)
1623,OK,Choctaw,SOPER,74759,3.0,3,0,0,2.0,0.0,0.0,2,0,0,2,0,0,623ecc44cbab24a500f0f4df,County)
1623,OK,Creek,MANNFORD,74044,7.0,5,2,0,5.0,2.0,11731.8,3,2,11731.8,3,0,0,623ecc44cbab24a500f0f4e9,County)
1623,OK,Garvin,LINDSAY,73052,8.0,5,2,0,4.0,3.0,9512.76,4,3,2481.02,2,1,7031.74,623ecc44cbab24a500f0f4ee,County)
1623,OK,Garvin,MAYSVILLE,73057,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f4ef,County)
1623,OK,Hughes,CALVIN,74531,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f4f4,County)
1623,OK,Hughes,HOLDENVILLE,74848,18.0,14,4,0,14.0,5.0,75993.01999999999,10,5,45891,11,4,30102.02,623ecc44cbab24a500f0f4f6,County)
1623,OK,Hughes,YEAGER,74848,1.0,0,1,0,1.0,1.0,25051.79,1,1,11531,1,1,13520.79,623ecc44cbab24a500f0f4f9,County)
1623,OK,Lincoln,DAVENPORT,74026,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f4fc,County)
1623,OK,Lincoln,PRAGUE,74864,8.0,7,1,0,5.0,0.0,0.0,5,0,0,3,0,0,623ecc44cbab24a500f0f4ff,County)
1623,OK,Logan,CRESCENT,73028,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f503,County)
1623,OK,McIntosh,EUFAULA,74432,9.0,7,2,0,3.0,0.0,0.0,2,0,0,1,0,0,623ecc44cbab24a500f0f50d,County)
1623,OK,Muskogee,MUSKOGEE,74403,8.0,6,2,0,5.0,2.0,12398.72,4,2,1080,3,1,11318.72,623ecc44cbab24a500f0f515,County)
1623,OK,Okfuskee,CASTLE,74833,2.0,1,1,0,2.0,0.0,0.0,0,0,0,2,0,0,623ecc44cbab24a500f0f51a,County)
1623,OK,Okfuskee,STROUD,74079,1.0,0,1,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f51e,County)
1623,OK,Oklahoma,LUTHER,73054,1.0,1,0,0,1.0,1.0,7537.27,1,1,468,1,1,7069.27,623ecc44cbab24a500f0f524,County)
1623,OK,Oklahoma,NEWALLA,74857,2.0,1,1,0,2.0,1.0,19912.22,1,1,11368,2,1,8544.22,623ecc44cbab24a500f0f525,County)
1623,OK,Oklahoma,OKLAHOMA CITY,73107,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f528,County)
1623,OK,Oklahoma,OKLAHOMA CITY,73111,3.0,3,0,0,3.0,0.0,0.0,2,0,0,3,0,0,623ecc44cbab24a500f0f52a,County)
1623,OK,Oklahoma,OKLAHOMA CITY,73115,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f52b,County)
1623,OK,Oklahoma,OKLAHOMA CITY,73135,2.0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f530,County)
1623,OK,Okmulgee,OKMULGEE,74447,9.0,9,0,0,5.0,1.0,26537.25,5,1,11512,3,1,15025.25,623ecc44cbab24a500f0f538,County)
1623,OK,Okmulgee,SCHULTER,74460,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f539,County)
1623,OK,Osage,SPERRY,74073,2.0,1,1,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f53b,County)
1623,OK,Payne,CUSHING,74023,4.0,4,0,0,2.0,0.0,0.0,2,0,0,0,0,0,623ecc44cbab24a500f0f53d,County)
1623,OK,Pittsburg,EUFAULA,74432,3.0,3,0,0,2.0,0.0,0.0,2,0,0,2,0,0,623ecc44cbab24a500f0f541,County)
1623,OK,Pittsburg,STIGLER,74462,1.0,1,0,0,1.0,1.0,13323.73,1,1,1189.1,1,1,12134.63,623ecc44cbab24a500f0f545,County)
1623,OK,Pottawatomie,WANETTE,74878,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f54e,County)
1623,OK,Stephens,HASTINGS,73548,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f558,County)
1623,OK,Stephens,VELMA,73491,5.0,4,1,0,3.0,2.0,33634.82,3,2,22593,1,1,11041.82,623ecc44cbab24a500f0f55b,County)
1623,OK,Tulsa,SAND SPRINGS,74063,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f55d,County)
1623,OK,Oklahoma,OKLAHOMA CITY,73121,5.0,4,1,0,5.0,2.0,9160.43,5,2,2497.59,4,2,6662.84,623ecc44cbab24a500f0f52d,County)
1623,OK,Oklahoma,OKLAHOMA CITY,73141,2.0,1,1,0,1.0,1.0,587.96,1,1,587.96,1,0,0,623ecc44cbab24a500f0f531,County)
1623,OK,Oklahoma,OKLAHOMA CITY,73165,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f534,County)
1623,OK,Osage,HOMINY,74035,2.0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f53a,County)
1623,OK,Pittsburg,KIOWA,74553,1.0,1,0,0,1.0,1.0,16995.45,1,1,10900,1,1,6095.45,623ecc44cbab24a500f0f543,County)
1623,OK,Pontotoc,ADA,74820,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f547,County)
1623,OK,Seminole,SASAKWA,74867,3.0,3,0,0,1.0,1.0,6655.14,1,1,361,1,1,6294.14,623ecc44cbab24a500f0f552,County)
1623,OK,Seminole,SEMINOLE,74818,4.0,2,2,0,2.0,0.0,0.0,2,0,0,1,0,0,623ecc44cbab24a500f0f553,County)
1623,OK,Seminole,WEWOKA,74884,20.0,19,1,0,12.0,5.0,10136.55,8,3,1002.62,9,3,9133.93,623ecc44cbab24a500f0f555,County)
1623,OK,Stephens,COMANCHE,73529,3.0,2,1,0,2.0,0.0,0.0,2,0,0,1,0,0,623ecc44cbab24a500f0f556,County)
1623,OK,Stephens,LOCO,73442,16.0,16,0,0,8.0,2.0,12606.55,7,2,12606.55,4,0,0,623ecc44cbab24a500f0f559,County)
1623,OK,Tulsa,TULSA,74114,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f560,County)
1623,OK,Bryan,DURANT,74701,3.0,3,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f4d2,County)
1623,OK,Carter,ARDMORE,73401,4.0,4,0,0,2.0,0.0,0.0,2,0,0,0,0,0,623ecc44cbab24a500f0f4d8,County)
1623,OK,Carter,DUNCAN,73533,1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f4d9,County)
1623,OK,Choctaw,HUGO,74743,5.0,3,2,0,4.0,2.0,29927.97,3,2,22655,3,1,7272.97,623ecc44cbab24a500f0f4de,County)
1623,OK,Creek,BEGGS,74421,1.0,0,1,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f4e3,County)
1623,OK,Garvin,ELMORE CITY,73433,8.0,6,2,0,2.0,2.0,12650.119999999999,2,2,12650.119999999999,2,0,0,623ecc44cbab24a500f0f4ed,County)
1623,OK,Garvin,STRATFORD,74872,2.0,2,0,0,2.0,1.0,11241.0,2,1,11241,0,0,0,623ecc44cbab24a500f0f4f2,County)
1623,OK,Hughes,HOLDENVILLE,74884,1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f4f7,County)
1623,OK,Hughes,WETUMKA,74883,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f4f8,County)
1623,OK,Lincoln,CHANDLER,74834,20.0,17,3,0,11.0,4.0,53746.81,10,4,34297.85,4,2,19448.96,623ecc44cbab24a500f0f4fa,County)
1623,OK,Lincoln,MEEKER,74855,2.0,2,0,0,2.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f4fd,County)
1623,OK,Lincoln,SPARKS,74869,4.0,3,1,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f500,County)
1623,OK,Logan,EDMOND,73003,2.0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f504,County)
1623,OK,Logan,GUTHRIE,73044,13.0,10,2,0,11.0,6.0,56828.19,10,6,36278.5,8,3,20549.69,623ecc44cbab24a500f0f505,County)
1623,OK,Logan,LUTHER,73054,1.0,0,1,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f506,County)
1623,OK,Murray,SULPHUR,73086,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f50f,County)
1623,OK,Muskogee,COUNCIL HILL,74428,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f512,County)
1623,OK,Muskogee,HASKELL,74436,9.0,9,0,0,6.0,2.0,21649.13,5,2,15685.220000000001,4,1,5963.91,623ecc44cbab24a500f0f513,County)
1623,OK,Muskogee,MUSKOGEE,74401,14.0,11,3,0,8.0,2.0,14516.1,6,2,11302,6,1,3214.1,623ecc44cbab24a500f0f514,County)
1623,OK,Muskogee,PORUM,74455,4.0,3,1,0,3.0,2.0,23207.39,3,2,12948.619999999999,1,1,10258.77,623ecc44cbab24a500f0f517,County)
1623,OK,Okfuskee,OKEMAH,74859,14.0,12,2,0,6.0,2.0,25446.17,5,2,18332,5,2,7114.17,623ecc44cbab24a500f0f51c,County)
1623,OK,Okfuskee,PADEN,74860,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f51d,County)
1623,OK,Oklahoma,OKLAHOMA CITY,73149,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f532,County)
1623,OK,Oklahoma,OKLAHOMA CITY,73162,1.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc44cbab24a500f0f533,County)
1623,OK,Oklahoma,SPENCER,73084,10.0,9,1,0,10.0,3.0,46471.049999999996,9,3,24994,5,3,21477.05,623ecc44cbab24a500f0f535,County)
1623,OK,Osage,WYNONA,74084,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f53c,County)
1623,OK,Pittsburg,MCALESTER,74501,3.0,3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f544,County)
1623,OK,Pittsburg,WARDVILLE,74576,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f546,County)
1623,OK,Pontotoc,ROFF,74865,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f548,County)
1623,OK,Pontotoc,STRATFORD,74872,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f549,County)
1623,OK,Pottawatomie,SHAWNEE,74804,7.0,7,0,0,4.0,3.0,10566.71,4,3,1686,4,1,8880.71,623ecc44cbab24a500f0f54c,County)
1623,OK,Seminole,BOWLEGS,74830,1.0,1,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f54f,County)
1623,OK,Seminole,HOLDENVILLE,74848,2.0,2,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f550,County)
1623,OK,Tulsa,SPERRY,74073,2.0,2,0,0,2.0,1.0,10900.0,2,1,10900,0,0,0,623ecc44cbab24a500f0f55e,County)
1623,OK,Tulsa,TULSA,74107,2.0,2,0,0,2.0,1.0,8337.06,2,1,520,2,1,7817.06,623ecc44cbab24a500f0f55f,County)
1623,OK,Wagoner,WAGONER,74467,1.0,1,0,0,1.0,1.0,21541.75,1,1,11548,1,1,9993.75,623ecc44cbab24a500f0f564,County)
1623,OK,Bryan,COLBERT,74733,6.0,4,2,0,5.0,3.0,53210.78999999999,4,3,25636,5,3,27574.79,623ecc44cbab24a500f0f4d1,County)
1623,OK,Cotton,TEMPLE,73568,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f4e1,County)
1623,OK,Creek,DEPEW,74028,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f4e5,County)
1623,OK,Creek,JENNINGS,74038,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f4e7,County)
1623,OK,Garvin,PAOLI,73074,3.0,1,2,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f4f0,County)
1623,OK,Garvin,PAULS VALLEY,73075,5.0,5,0,0,3.0,2.0,29936.14,3,2,22482,1,1,7454.14,623ecc44cbab24a500f0f4f1,County)
1623,OK,Hughes,DUSTIN,74839,4.0,3,1,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f4f5,County)
1623,OK,Lincoln,CUSHING,74023,1.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f4fb,County)
1623,OK,Lincoln,PERKINS,74059,1.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,623ecc44cbab24a500f0f4fe,County)
1623,OK,Lincoln,STROUD,74079,3.0,2,1,0,2.0,2.0,22548.0,2,2,22548,0,0,0,623ecc44cbab24a500f0f501,County)
1623,OK,Lincoln,WELLSTON,74881,2.0,2,0,0,1.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f502,County)
1623,OK,Mayes,CHOUTEAU,74337,37.0,29,6,0,28.0,11.0,91407.31,24,9,42451.39,14,8,48955.92,623ecc44cbab24a500f0f507,County)
1623,OK,Mayes,PRYOR,74362,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f509,County)
1623,OK,McIntosh,HITCHITA,74438,1.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,623ecc44cbab24a500f0f50e,County)
1623,OK,Muskogee,OKTAHA,74450,2.0,2,0,0,1.0,1.0,11302.0,1,1,11302,1,0,0,623ecc44cbab24a500f0f516,County)
1623,OK,Okfuskee,WELEETKA,74880,3.0,3,0,0,2.0,0.0,0.0,1,0,0,1,0,0,623ecc44cbab24a500f0f51f,County)
1623,OK,Oklahoma,BETHANY,73008,2.0,1,0,0,2.0,0.0,0.0,2,0,0,1,0,0,623ecc44cbab24a500f0f520,County)
1623,OK,Oklahoma,CHOCTAW,73020,8.0,6,2,0,6.0,1.0,19247.69,5,1,11471,2,1,7776.69,623ecc44cbab24a500f0f521,County)
1623,OK,Oklahoma,OKLAHOMA CITY,73106,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f527,County)
1623,OK,Oklahoma,OKLAHOMA CITY,73118,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f52c,County)
1623,OK,Oklahoma,OKLAHOMA CITY,73127,3.0,3,0,0,3.0,0.0,0.0,3,0,0,2,0,0,623ecc44cbab24a500f0f52e,County)
1623,OK,Oklahoma,OKLAHOMA CITY,73129,1.0,1,0,0,1.0,1.0,74.22,1,1,74.22,1,0,0,623ecc44cbab24a500f0f52f,County)
1623,OK,Okmulgee,BEGGS,74421,1.0,1,0,0,1.0,0.0,0.0,1,0,0,0,0,0,623ecc44cbab24a500f0f536,County)
1623,OK,Okmulgee,HENRYETTA,74437,12.0,11,1,0,7.0,5.0,45231.96,6,4,44626,3,1,605.96,623ecc44cbab24a500f0f537,County)
