femaDeclarationString,disaster_number,state,declarationType,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,placeCode,designatedArea,declarationRequestNumber,hash,lastRefresh,id,GEOID,county,type,county_state
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99001,Acadia (Parish),5136,9d19eb4672795622f7945981f5732bc3784a8235,2021-07-13T23:02:00.437Z,60c3b856a0ee349d710a0fb4,22001,Acadia ,Parish),"Acadia,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99009,Avoyelles (Parish),5136,559c5dc1539c22d34f30dec547479fb2e38869bb,2021-07-13T23:02:00.441Z,60c3b856a0ee349d710a0fc3,22009,Avoyelles ,Parish),"Avoyelles,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99029,Concordia (Parish),5136,561e21bc9930628f7ddb68d1dc5ffc06662f3ae0,2021-07-13T23:02:00.447Z,60c3b856a0ee349d710a0fe6,22029,Concordia ,Parish),"Concordia,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99025,Catahoula (Parish),5136,06e2c24e78ebbcb41fc826da37e52a145c6922c9,2021-07-13T23:02:00.446Z,60c3b856a0ee349d710a0fde,22025,Catahoula ,Parish),"Catahoula,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99035,East Carroll (Parish),5136,8cc24db53aa8fe8ddab65b4699e39306fde3750b,2021-07-13T23:02:00.449Z,60c3b856a0ee349d710a0ffa,22035,East Carroll ,Parish),"EastCarroll,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99039,Evangeline (Parish),5136,14a3a894a7994641c6f0db4c935127b485134d00,2021-07-13T23:02:00.450Z,60c3b856a0ee349d710a1003,22039,Evangeline ,Parish),"Evangeline,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99013,Bienville (Parish),5136,bf013e424b53311445dce918ce123355700c5a4a,2021-07-13T23:02:00.442Z,60c3b856a0ee349d710a0fc9,22013,Bienville ,Parish),"Bienville,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99061,Lincoln (Parish),5136,21652c7678b794d500e49a6e3dee800ecba05243,2021-07-13T23:02:00.465Z,60c3b856a0ee349d710a1039,22061,Lincoln ,Parish),"Lincoln,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99067,Morehouse (Parish),5136,d529450c418f7c3b3c047cef8d3cbebe6c13c85e,2021-07-13T23:02:00.468Z,60c3b856a0ee349d710a1048,22067,Morehouse ,Parish),"Morehouse,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99109,Terrebonne (Parish),5136,0c8e7617a9d54fd1683508e5972c0724a026b91e,2021-07-13T23:02:00.482Z,60c3b856a0ee349d710a1098,22109,Terrebonne ,Parish),"Terrebonne,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99073,Ouachita (Parish),5136,334b66c02e89556575b5de6f2ad73c4298cf05ad,2021-07-13T23:02:00.471Z,60c3b856a0ee349d710a1050,22073,Ouachita ,Parish),"Ouachita,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99123,West Carroll (Parish),5136,c38abe590214c58dc4ec3bcdf1313e01c84a9051,2021-07-13T23:02:00.486Z,60c3b856a0ee349d710a10aa,22123,West Carroll ,Parish),"WestCarroll,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99081,Red River (Parish),5136,c950c10601995f2af4e53b2e2295078e63be42ba,2021-07-13T23:02:00.474Z,60c3b856a0ee349d710a105a,22081,Red River ,Parish),"RedRiver,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99079,Rapides (Parish),5136,2cefed5336ed425bf10fccebddbe8b0c5b9b0c45,2021-07-13T23:02:00.473Z,60c3b856a0ee349d710a1057,22079,Rapides ,Parish),"Rapides,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99105,Tangipahoa (Parish),5136,007c0d76e1269f67abcb30eb0bf335ef27335ee9,2021-07-13T23:02:00.481Z,60c3b856a0ee349d710a108d,22105,Tangipahoa ,Parish),"Tangipahoa,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99087,St. Bernard (Parish),5136,f655c4f6736fc5cad4418908796fc498f2766cf6,2021-07-13T23:02:00.475Z,60c3b856a0ee349d710a106c,22087,St. Bernard ,Parish),"St.Bernard,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99099,St. Martin (Parish),5136,1cb916950aa3108eaaf8d0bc71792fc0c1cb57b5,2021-07-13T23:02:00.479Z,60c3b856a0ee349d710a1083,22099,St. Martin ,Parish),"St.Martin,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99083,Richland (Parish),5136,af1eee38bd9ab988c8c119594dd99b6517aa7414,2021-07-13T23:02:00.474Z,60c3b856a0ee349d710a105d,22083,Richland ,Parish),"Richland,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99077,Pointe Coupee (Parish),5136,1d2e1daa05b3446fdd69a467ca1e278410f933e8,2021-07-13T23:02:00.473Z,60c3b856a0ee349d710a1055,22077,Pointe Coupee ,Parish),"PointeCoupee,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99093,St. James (Parish),5136,3be6b38205f42a887fccdc7d4c63a59c3fde9622,2021-07-13T23:02:00.478Z,60c3b856a0ee349d710a1092,22093,St. James ,Parish),"St.James,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99119,Webster (Parish),5136,09f0d9fec52f9c86d134250576271bcd7712bca5,2021-07-13T23:02:00.485Z,60c3b856a0ee349d710a10a3,22119,Webster ,Parish),"Webster,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99075,Plaquemines (Parish),5136,24da7b8f5604d7389fa1199491e162141c33212e,2021-07-13T23:02:00.472Z,60c3b856a0ee349d710a1053,22075,Plaquemines ,Parish),"Plaquemines,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99095,St. John the Baptist (Parish),5136,ee4d9e32f967612bb34cbd5fc5f07381fa6a55e4,2021-07-13T23:02:00.478Z,60c3b856a0ee349d710a107d,22095,St. John the Baptist ,Parish),"St.JohntheBaptist,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99121,West Baton Rouge (Parish),5136,f640585ab9f5f175baf939b014ab8df78d9f3686,2021-07-13T23:02:00.485Z,60c3b856a0ee349d710a10a5,22121,West Baton Rouge ,Parish),"WestBatonRouge,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99071,Orleans (Parish),5136,3e965f216fb04097b6aa2c1fda0e23d4cc5bce5a,2021-07-13T23:02:00.470Z,60c3b856a0ee349d710a104d,22071,Orleans ,Parish),"Orleans,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99101,St. Mary (Parish),5136,08a1e41418cf3242615342afbdca528f29e25911,2021-07-13T23:02:00.480Z,60c3b856a0ee349d710a1087,22101,St. Mary ,Parish),"St.Mary,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99097,St. Landry (Parish),5136,679cc4d1ca5f97ec31015ec3af1e7810f48507ad,2021-07-13T23:02:00.479Z,60c3b856a0ee349d710a107f,22097,St. Landry ,Parish),"St.Landry,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99111,Union (Parish),5136,08793af0b624b7a34ef1ebcc187521b505776356,2021-07-13T23:02:00.483Z,60c3b856a0ee349d710a109b,22111,Union ,Parish),"Union,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99089,St. Charles (Parish),5136,df10792cc4e52f102e1ffdf29bea0e988f310ac8,2021-07-13T23:02:00.476Z,60c3b856a0ee349d710a106f,22089,St. Charles ,Parish),"St.Charles,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99107,Tensas (Parish),5136,4b1d98b4cc877ea4c488a8f07bf2489c91df99c0,2021-07-13T23:02:00.481Z,60c3b856a0ee349d710a1095,22107,Tensas ,Parish),"Tensas,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99091,St. Helena (Parish),5136,0b21db138a4b3a967f8204a546cfcc2a127722a8,2021-07-13T23:02:00.477Z,60c3b856a0ee349d710a1074,22091,St. Helena ,Parish),"St.Helena,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99125,West Feliciana (Parish),5136,890b6627d98f213a3b637b7d3c79a540a37f1ee9,2021-07-13T23:02:00.486Z,60c3b856a0ee349d710a10ae,22125,West Feliciana ,Parish),"WestFeliciana,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99103,St. Tammany (Parish),5136,5d31ff8b0da778779db1c3ef4d084d72115772b6,2021-07-13T23:02:00.480Z,60c3b856a0ee349d710a108b,22103,St. Tammany ,Parish),"St.Tammany,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99115,Vernon (Parish),5136,2842686094d3e1e2d957f8550295a5450c6e4fb9,2021-07-13T23:02:00.484Z,60c3b856a0ee349d710a10b4,22115,Vernon ,Parish),"Vernon,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99127,Winn (Parish),5136,b422039afb86329b537afdc4940ca1e38e29f931,2021-07-13T23:02:00.487Z,60c3b856a0ee349d710a10b1,22127,Winn ,Parish),"Winn,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99069,Natchitoches (Parish),5136,b0609c657793b0fa860c3d09d34939f7dac6f910,2021-07-13T23:02:00.469Z,60c3b856a0ee349d710a104b,22069,Natchitoches ,Parish),"Natchitoches,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99085,Sabine (Parish),5136,638efa9bcbcbc115975a2bcf592cdeabd3819790,2021-07-13T23:02:00.475Z,60c3b856a0ee349d710a1067,22085,Sabine ,Parish),"Sabine,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99113,Vermilion (Parish),5136,fbebd91aff260f134cb178c9937c4422c4987e49,2021-07-13T23:02:00.483Z,60c3b856a0ee349d710a109d,22113,Vermilion ,Parish),"Vermilion,LA"
EM-3260-LA,3260,LA,EM,2005,Hurricane,HURRICANE RITA,0,0,1,0,2005-09-20T00:00:00.000Z,2005-11-01T10:30:00.000Z,2010-09-22T00:00:00.000Z,99117,Washington (Parish),5136,d491bf12e5715e704467c49f520bbaaeac892df1,2021-07-13T23:02:00.484Z,60c3b856a0ee349d710a10b8,22117,Washington ,Parish),"Washington,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99005,Ascension (Parish),8132,200f454a685f39e386f9a13eff88102da186aaf9,2021-07-13T23:02:01.935Z,60c3b858a0ee349d710a287b,22005,Ascension ,Parish),"Ascension,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99001,Acadia (Parish),8132,a7292a8104432d2c038431f85239ecc55c571fdd,2021-07-13T23:02:01.933Z,60c3b858a0ee349d710a2879,22001,Acadia ,Parish),"Acadia,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99007,Assumption (Parish),8132,8da3b186cef774a8cf896977938c733118a94485,2021-07-13T23:02:01.937Z,60c3b858a0ee349d710a287e,22007,Assumption ,Parish),"Assumption,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99015,Bossier (Parish),8132,6a87e2c4f6b0b3b8dcb814e25b2dd6038b574ab7,2021-07-13T23:02:01.941Z,60c3b858a0ee349d710a2886,22015,Bossier ,Parish),"Bossier,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99009,Avoyelles (Parish),8132,e7312d608d70a9dbcb85b07fc59f447e39df3970,2021-07-13T23:02:01.938Z,60c3b858a0ee349d710a2890,22009,Avoyelles ,Parish),"Avoyelles,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99003,Allen (Parish),8132,601e9151b6f1f36aecc4340372b6be1d4e04e5a0,2021-07-13T23:02:01.935Z,60c3b858a0ee349d710a288e,22003,Allen ,Parish),"Allen,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99013,Bienville (Parish),8132,d4019e80305690a0cdece55e23b5a6fddc3462a4,2021-07-13T23:02:01.941Z,60c3b858a0ee349d710a288b,22013,Bienville ,Parish),"Bienville,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99019,Calcasieu (Parish),8132,a3dd583d4b81412b4a79ced8bccc8c2fb2efa39c,2021-07-13T23:02:01.943Z,60c3b858a0ee349d710a2897,22019,Calcasieu ,Parish),"Calcasieu,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99021,Caldwell (Parish),8132,d0e2b2ac79d6325893291b96d087f0de8f95b056,2021-07-13T23:02:01.944Z,60c3b858a0ee349d710a2899,22021,Caldwell ,Parish),"Caldwell,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99011,Beauregard (Parish),8132,f9f7cb10f1d022eaf0e4b77b09c5a89ba71d3d03,2021-07-13T23:02:01.939Z,60c3b858a0ee349d710a2889,22011,Beauregard ,Parish),"Beauregard,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99017,Caddo (Parish),8132,6040396d083048b0a07011d003a41bbd764b1ae3,2021-07-13T23:02:01.942Z,60c3b858a0ee349d710a2894,22017,Caddo ,Parish),"Caddo,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99027,Claiborne (Parish),8132,d399f4e9f3df34cec7d63612db99899261425163,2021-07-13T23:02:01.946Z,60c3b858a0ee349d710a289e,22027,Claiborne ,Parish),"Claiborne,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99029,Concordia (Parish),8132,439e674a33eb2a865dea4b6290ca22a0c44d8fb6,2021-07-13T23:02:01.946Z,60c3b858a0ee349d710a28a0,22029,Concordia ,Parish),"Concordia,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99031,De Soto (Parish),8132,35537505f87a8c3eaa02d1c99ede2a5ff33693cd,2021-07-13T23:02:01.947Z,60c3b858a0ee349d710a28a2,22031,De Soto ,Parish),"DeSoto,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99025,Catahoula (Parish),8132,f6a573f9033cd7454cf82665790ee575499fe794,2021-07-13T23:02:01.945Z,60c3b858a0ee349d710a28a6,22025,Catahoula ,Parish),"Catahoula,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99037,East Feliciana (Parish),8132,c6780c0589a78bfbe74f7dcfc53fcd13d547427d,2021-07-13T23:02:01.949Z,60c3b858a0ee349d710a28b0,22037,East Feliciana ,Parish),"EastFeliciana,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99035,East Carroll (Parish),8132,568f78430c55d6cba0b92fa6d6d77838ddadc846,2021-07-13T23:02:01.949Z,60c3b858a0ee349d710a28ae,22035,East Carroll ,Parish),"EastCarroll,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99043,Grant (Parish),8132,eda6cf51091bcb54a207848912b9b3fbfb836f45,2021-07-13T23:02:01.953Z,60c3b858a0ee349d710a28b5,22043,Grant ,Parish),"Grant,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99039,Evangeline (Parish),8132,bdc098f5be0ad33e17a555f773bdb83dce20a45c,2021-07-13T23:02:01.951Z,60c3b858a0ee349d710a28b2,22039,Evangeline ,Parish),"Evangeline,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99033,East Baton Rouge (Parish),8132,eea0159e7ce2b8c96a11fcbe60dbff4879b618ba,2021-07-13T23:02:01.948Z,60c3b858a0ee349d710a28aa,22033,East Baton Rouge ,Parish),"EastBatonRouge,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99047,Iberville (Parish),8132,44537214f34e7474c6bcba53265b8548f537af80,2021-07-13T23:02:01.955Z,60c3b858a0ee349d710a28ba,22047,Iberville ,Parish),"Iberville,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99045,Iberia (Parish),8132,5f0333394fcd575d09bfccb6121ac3bea7e0cbf0,2021-07-13T23:02:01.954Z,60c3b858a0ee349d710a28b8,22045,Iberia ,Parish),"Iberia,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99049,Jackson (Parish),8132,0b1673c09d01b444525e945d21e8d9aa6b998728,2021-07-13T23:02:01.955Z,60c3b858a0ee349d710a28bc,22049,Jackson ,Parish),"Jackson,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99055,Lafayette (Parish),8132,ac9dbd6bb33206723f6db9b706287f911976228a,2021-07-13T23:02:01.958Z,60c3b858a0ee349d710a28ce,22055,Lafayette ,Parish),"Lafayette,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99041,Franklin (Parish),8132,dc0af91a3054f352151b0b87ab7535acc8183d98,2021-07-13T23:02:01.953Z,60c3b858a0ee349d710a28bf,22041,Franklin ,Parish),"Franklin,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99051,Jefferson (Parish),8132,f1f89c6d7b7e6052f91d4787ef65a825573df8cc,2021-07-13T23:02:01.957Z,60c3b858a0ee349d710a28c8,22051,Jefferson ,Parish),"Jefferson,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99061,Lincoln (Parish),8132,9b133cb068d1caa7148c78ee099ea5baa59fffeb,2021-07-13T23:02:01.961Z,60c3b858a0ee349d710a28d6,22061,Lincoln ,Parish),"Lincoln,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99063,Livingston (Parish),8132,2bb0ea3b75e77cf2404bbfc2b92cdedfaf21cf5a,2021-07-13T23:02:01.962Z,60c3b858a0ee349d710a28da,22063,Livingston ,Parish),"Livingston,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99059,La Salle (Parish),8132,e34f7b9a87533d5ae3b16097bcb17ffa0171cb4f,2021-07-13T23:02:01.960Z,60c3b858a0ee349d710a28d3,22059,La Salle ,Parish),"LaSalle,LA"
EM-3289-LA,3289,LA,EM,2008,Hurricane,HURRICANE GUSTAV,0,0,1,0,2008-08-27T00:00:00.000Z,2008-09-11T00:00:00.000Z,2017-06-30T00:00:00.000Z,99057,Lafourche (Parish),8132,68620521d280bf10279d55f026c9df902cc11c4d,2021-07-13T23:02:01.959Z,60c3b858a0ee349d710a28dd,22057,Lafourche ,Parish),"Lafourche,LA"
